dataset,sample_index,USER_ID,seed,fold,model_name,y_true,y_pred,proba_0,proba_1,proba_2,pred_from_probs,predicted_probability,decision_margin,correct,argmax_matches_predict,true_class_name,predicted_class_name,selection_category
dili_multiclass,56,23925,43,2,bworf_mi,2,2,0.3549999999999999,0.195,0.45,2,0.45,0.09500000000000008,True,True,High,High,high_confidence_correct
dili_multiclass,92,5426,43,3,bworf_mi,2,2,0.2566666666666666,0.2966666666666666,0.4466666666666667,2,0.4466666666666667,0.15000000000000013,True,True,High,High,high_confidence_correct
dili_multiclass,110,60606,43,5,bworf_mi,2,2,0.4266666666666668,0.1266666666666667,0.4466666666666667,2,0.4466666666666667,0.019999999999999907,True,True,High,High,high_confidence_correct
dili_multiclass,10,3033,43,8,bworf_mi,2,2,0.3566666666666666,0.1966666666666666,0.4466666666666666,2,0.4466666666666666,0.09000000000000002,True,True,High,High,high_confidence_correct
dili_multiclass,85,4763,43,10,bworf_mi,2,2,0.325,0.2299999999999999,0.445,2,0.445,0.12,True,True,High,High,high_confidence_correct
dili_multiclass,27,12560,43,3,bworf_mi,2,2,0.2883333333333333,0.2683333333333333,0.4433333333333333,2,0.4433333333333333,0.15500000000000003,True,True,High,High,high_confidence_correct
dili_multiclass,13,3397,43,10,bworf_mi,2,2,0.165,0.395,0.44,2,0.44,0.044999999999999984,True,True,High,High,high_confidence_correct
dili_multiclass,57,23978,43,3,bworf_mi,2,2,0.425,0.135,0.44,2,0.44,0.015000000000000013,True,True,High,High,high_confidence_correct
dili_multiclass,74,3331,43,2,bworf_mi,2,2,0.3483333333333333,0.2183333333333333,0.4333333333333333,2,0.4333333333333333,0.08500000000000002,True,True,High,High,high_confidence_correct
dili_multiclass,37,441074,43,8,bworf_mi,2,2,0.3883333333333333,0.1783333333333333,0.4333333333333333,2,0.4333333333333333,0.044999999999999984,True,True,High,High,high_confidence_correct
dili_multiclass,51,1983,43,1,bworf_mi,2,2,0.295,0.275,0.43,2,0.43,0.135,True,True,High,High,high_confidence_correct
dili_multiclass,134,11167602,43,7,bworf_mi,2,2,0.36,0.215,0.425,2,0.425,0.065,True,True,High,High,high_confidence_correct
dili_multiclass,98,8549,43,4,bworf_mi,2,2,0.395,0.18,0.425,2,0.425,0.02999999999999997,True,True,High,High,high_confidence_correct
dili_multiclass,39,657298,43,7,bworf_mi,2,2,0.2316666666666667,0.3816666666666666,0.3866666666666666,2,0.3866666666666666,0.0050000000000000044,True,True,High,High,borderline_correct
dili_multiclass,113,68617,43,4,bworf_mi,2,2,0.3716666666666666,0.2466666666666666,0.3816666666666666,2,0.3816666666666666,0.010000000000000009,True,True,High,High,borderline_correct
dili_multiclass,63,2082,43,10,bworf_mi,2,2,0.385,0.2199999999999999,0.395,2,0.395,0.010000000000000009,True,True,High,High,borderline_correct
dili_multiclass,57,23978,43,3,bworf_mi,2,2,0.425,0.135,0.44,2,0.44,0.015000000000000013,True,True,High,High,borderline_correct
dili_multiclass,65,2333,43,10,bworf_mi,2,2,0.38,0.225,0.3950000000000001,2,0.3950000000000001,0.015000000000000069,True,True,High,High,borderline_correct
dili_multiclass,110,60606,43,5,bworf_mi,2,2,0.4266666666666668,0.1266666666666667,0.4466666666666667,2,0.4466666666666667,0.019999999999999907,True,True,High,High,borderline_correct
dili_multiclass,5,2478,43,1,bworf_mi,2,2,0.39,0.195,0.415,2,0.415,0.024999999999999967,True,True,High,High,borderline_correct
dili_multiclass,98,8549,43,4,bworf_mi,2,2,0.395,0.18,0.425,2,0.425,0.02999999999999997,True,True,High,High,borderline_correct
dili_multiclass,137,135398737,43,5,bworf_mi,2,2,0.3666666666666667,0.2366666666666666,0.3966666666666667,2,0.3966666666666667,0.030000000000000027,True,True,High,High,borderline_correct
dili_multiclass,50,938,43,1,bworf_mi,2,2,0.3683333333333333,0.2283333333333333,0.4033333333333332,2,0.4033333333333332,0.03499999999999992,True,True,High,High,borderline_correct
dili_multiclass,120,216239,43,5,bworf_mi,2,2,0.2483333333333333,0.3583333333333333,0.3933333333333333,2,0.3933333333333333,0.03500000000000003,True,True,High,High,borderline_correct
dili_multiclass,18,3878,43,6,bworf_mi,2,2,0.425,0.11,0.465,2,0.465,0.040000000000000036,True,True,High,High,borderline_correct
dili_multiclass,135,54671203,43,4,bworf_mi,2,2,0.3683333333333333,0.2183333333333333,0.4133333333333333,2,0.4133333333333333,0.044999999999999984,True,True,High,High,borderline_correct
dili_multiclass,37,441074,43,8,bworf_mi,2,2,0.3883333333333333,0.1783333333333333,0.4333333333333333,2,0.4333333333333333,0.044999999999999984,True,True,High,High,borderline_correct
dili_multiclass,13,3397,43,10,bworf_mi,2,2,0.165,0.395,0.44,2,0.44,0.044999999999999984,True,True,High,High,borderline_correct
dili_multiclass,23,5352,43,1,bworf_mi,2,2,0.2116666666666666,0.3666666666666666,0.4216666666666666,2,0.4216666666666666,0.05499999999999999,True,True,High,High,borderline_correct
dili_multiclass,59,518740,43,3,bworf_mi,2,2,0.3,0.32,0.38,2,0.38,0.06,True,True,High,High,borderline_correct
dili_multiclass,73,3226,43,6,bworf_mi,2,2,0.34,0.26,0.4,2,0.4,0.06,True,True,High,High,borderline_correct
dili_multiclass,0,1775,43,7,bworf_mi,2,2,0.2583333333333333,0.3383333333333334,0.4033333333333332,2,0.4033333333333332,0.06499999999999984,True,True,High,High,borderline_correct
dili_multiclass,134,11167602,43,7,bworf_mi,2,2,0.36,0.215,0.425,2,0.425,0.065,True,True,High,High,borderline_correct
dili_multiclass,101,33613,43,5,bworf_mi,2,2,0.2766666666666666,0.3216666666666666,0.4016666666666667,2,0.4016666666666667,0.08000000000000013,True,True,High,High,borderline_correct
dili_multiclass,40,667490,43,2,bworf_mi,2,2,0.4,0.115,0.485,2,0.485,0.08499999999999996,True,True,High,High,borderline_correct
dili_multiclass,74,3331,43,2,bworf_mi,2,2,0.3483333333333333,0.2183333333333333,0.4333333333333333,2,0.4333333333333333,0.08500000000000002,True,True,High,High,borderline_correct
dili_multiclass,115,84029,43,6,bworf_mi,2,2,0.38,0.155,0.465,2,0.465,0.08500000000000002,True,True,High,High,borderline_correct
dili_multiclass,10,3033,43,8,bworf_mi,2,2,0.3566666666666666,0.1966666666666666,0.4466666666666666,2,0.4466666666666666,0.09000000000000002,True,True,High,High,borderline_correct
dili_multiclass,112,60838,43,3,bworf_mi,2,0,0.69,0.13,0.18,0,0.69,0.51,False,True,High,Low,notable_error
dili_multiclass,121,441141,43,9,bworf_mi,2,0,0.605,0.295,0.1,0,0.605,0.31,False,True,High,Low,notable_error
dili_multiclass,108,55283,43,9,bworf_mi,2,0,0.6033333333333334,0.1383333333333333,0.2583333333333333,0,0.6033333333333334,0.3450000000000001,False,True,High,Low,notable_error
dili_multiclass,46,9887054,43,5,bworf_mi,2,0,0.5883333333333333,0.1183333333333333,0.2933333333333333,0,0.5883333333333333,0.295,False,True,High,Low,notable_error
dili_multiclass,35,126941,43,10,bworf_mi,2,0,0.57,0.145,0.285,0,0.57,0.285,False,True,High,Low,notable_error
dili_multiclass,97,6196,43,10,bworf_mi,2,1,0.1033333333333333,0.5633333333333334,0.3333333333333332,1,0.5633333333333334,0.23000000000000015,False,True,High,Moderate,notable_error
dili_multiclass,47,54675783,43,5,bworf_mi,2,0,0.5483333333333333,0.1983333333333333,0.2533333333333333,0,0.5483333333333333,0.29500000000000004,False,True,High,Low,notable_error
dili_multiclass,128,5284537,43,4,bworf_mi,2,0,0.545,0.19,0.265,0,0.545,0.28,False,True,High,Low,notable_error
dili_multiclass,78,3696,43,2,bworf_mi,2,0,0.5383333333333334,0.1533333333333333,0.3083333333333333,0,0.5383333333333334,0.23000000000000015,False,True,High,Low,notable_error
dili_multiclass,1,1935,43,3,bworf_mi,2,1,0.21,0.52,0.27,1,0.52,0.25,False,True,High,Moderate,notable_error
dili_multiclass,114,71616,43,7,bworf_mi,2,0,0.5150000000000001,0.195,0.29,0,0.5150000000000001,0.22500000000000014,False,True,High,Low,notable_error
dili_multiclass,129,5329102,43,10,bworf_mi,2,0,0.5116666666666666,0.2266666666666666,0.2616666666666666,0,0.5116666666666666,0.25,False,True,High,Low,notable_error
dili_multiclass,117,152946,43,3,bworf_mi,2,0,0.5083333333333333,0.2483333333333333,0.2433333333333333,0,0.5083333333333333,0.26,False,True,High,Low,notable_error
dili_multiclass,33,60823,43,9,bworf_mi,2,0,0.5083333333333333,0.2483333333333333,0.2433333333333333,0,0.5083333333333333,0.26,False,True,High,Low,notable_error
dili_multiclass,25,5790,43,7,bworf_mi,2,0,0.5033333333333334,0.1633333333333333,0.3333333333333332,0,0.5033333333333334,0.1700000000000002,False,True,High,Low,notable_error
dili_multiclass,55,5760,43,6,bworf_mi,2,0,0.5033333333333333,0.1133333333333333,0.3833333333333333,0,0.5033333333333333,0.12,False,True,High,Low,notable_error
dili_multiclass,67,2662,43,8,bworf_mi,2,0,0.4983333333333333,0.1983333333333333,0.3033333333333333,0,0.4983333333333333,0.195,False,True,High,Low,notable_error
dili_multiclass,102,35370,43,1,bworf_mi,2,0,0.4966666666666666,0.2316666666666666,0.2716666666666666,0,0.4966666666666666,0.22499999999999998,False,True,High,Low,notable_error
dili_multiclass,66,2520,43,4,bworf_mi,2,0,0.495,0.28,0.2249999999999999,0,0.495,0.21499999999999997,False,True,High,Low,notable_error
dili_multiclass,136,54676228,43,2,bworf_mi,2,1,0.11,0.495,0.395,1,0.495,0.09999999999999998,False,True,High,Moderate,notable_error
dili_multiclass,133,9875401,43,8,bworf_mi,2,1,0.3133333333333333,0.4933333333333333,0.1933333333333333,1,0.4933333333333333,0.18,False,True,High,Moderate,notable_error
dili_multiclass,91,5402,43,2,bworf_mi,2,0,0.49,0.31,0.2,0,0.49,0.18,False,True,High,Low,notable_error
dili_multiclass,96,5656,43,1,bworf_mi,2,0,0.485,0.335,0.18,0,0.485,0.14999999999999997,False,True,High,Low,notable_error
dili_multiclass,80,3821,43,4,bworf_mi,2,1,0.1733333333333333,0.4833333333333333,0.3433333333333332,1,0.4833333333333333,0.14000000000000007,False,True,High,Moderate,notable_error
dili_multiclass,69,2756,43,2,bworf_mi,2,1,0.3983333333333332,0.4833333333333333,0.1183333333333333,1,0.4833333333333333,0.08500000000000008,False,True,High,Moderate,notable_error
